"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Biodiversity","Wilderness","ClimateStability","LandUseStability","Size","ClimateProtection"
"677",1293,"Mahavavy - Kinkony wetlands NPA","KBA",NA,NA,3,0.346464693119688,0.491816766280696,0.665904978289784,0.687867706831982,0.149592457256032,0.115962191331455
"679",493,"Maiko",NA,1,"II",3,0.361053354185779,0.80063892776946,0.819791037342736,0.549621164160058,0.494543677723895,0.809453242604531
"681",71,"Makgadikgadi Pans",NA,1,"Ib",3,0.141882190150472,0.492764120076959,0.335775090622618,0.80057607585592,0.292381592171446,0.046540123204898
"682",277,"Makira",NA,1,"II",3,1,0.671344775825899,0.529325299127628,0.451130682951261,0.219380832487994,0.377273445008159
"686",543,"Maloti-Drakensberg Park",NA,1,"Not Applicable",3,0.310300081574093,0.366843123583101,0.899124876004332,0.986534503671932,0.117916464265322,0.0692533943053271
"690",275,"Mana Pools",NA,1,"II",3,0.232437352119719,0.623738124653371,0.704857594080805,0.693135219783388,0.0839584036874202,0.322450385825892
"693",486,"Manovo-Gounda-Saint Floris",NA,1,"II",3,0.188996797146034,0.485789857449041,0.871177484551646,0.797853201573241,0.631343985735423,0.231688751054989
"701",1296,"Marungu highlands","KBA",NA,NA,3,0.340967700202538,0.702206135346334,0.641247024325058,0.666292397580647,0.464097113759282,0.177532795061599
"702",584,"Masai Mara","KBA",NA,NA,3,0.417897554704564,0.545378356497666,0.442537825075337,0.477105068937264,0.331610400855267,0.280229272928205
"703",279,"Masoala",NA,1,"II",3,0.81721611485268,0.662184627231036,0.42804579709228,0.465773385377072,0.0807535695269105,0.334748780007719
"704",616,"Maswa Game Reserve","KBA",NA,NA,3,0.286447688952865,0.667201724988142,0.370613159222341,0.412167959626907,0.180424029110227,0.120030243754102
"705",585,"Mau forest complex","KBA",NA,NA,3,0.495625356991062,0.407118422832131,0.71072999102948,0.230305171929715,0.145010404053113,0.290474299888729
"709",480,"Mbam et Djerem",NA,1,"II",3,0.288934850964554,0.674639749483319,0.431665299903464,0.609000411662632,0.259905898463204,0.551929977649645
"716",573,"Metu - Gore - Tepi forests","KBA",NA,NA,3,0.257837198894352,0.904349408117865,0.526955149152725,0.633639666271529,0.376847549297026,0.487440876191588
"717",572,"Mid-Abbay (Blue Nile) river basin","KBA",NA,NA,3,0.248477706360548,0.53631481196996,0.6755002082182,0.643092849653354,0.433778997184939,0.232150481244788
"720",276,"Midongy du sud",NA,1,"II",3,0.61548867770268,0.599479075253366,0.511346083176405,0.320825416443144,0.0761516668964435,0.373380469574031
"721",278,"Mikea",NA,1,"II",3,0.502949466331903,0.51472292482874,0.724260029186082,0.711261796234449,0.187778356304878,0.265743568274666
"722",1298,"Mikea Protected Area","KBA",NA,NA,3,0.504236139988675,0.521114154777488,0.709864289352062,0.714651360863217,0.163984349429967,0.265061659290582
"723",476,"Mikumi National Park",NA,1,"II",3,0.607001231748889,0.902573993880618,0.658290370594601,0.509233726591638,0.188234097541724,0.266429987716799
"726",578,"Minkébé Forest Reserve","KBA",NA,NA,3,0.334886335925134,0.82786019652019,0.823474501386634,0.756520252622599,0.40058989085238,0.953593324223029
"730",617,"Mkomazi Game Reserve","KBA",NA,NA,3,0.884153390808267,0.591750417925406,0.722939530948059,0.626528455665457,0.182675605663178,0.22356299288349
"732",183,"Mole",NA,1,"II",3,0.182184244375039,0.56425153353314,0.861909936115957,0.734566411724474,0.271543438654498,0.114467611510345
"737",498,"Monte Alén",NA,1,"II",3,0.342157796568037,0.752166239707139,0.605689500812191,0.773565237636614,0.0617067833157986,0.840322823653035
"741",70,"Moremi",NA,1,"Ib",3,0.199325039246381,0.445921507527422,0.156064511820492,0.808343944820615,0.289169471304104,0.149396818751435
"750",514,"Mount Kenya National Park/Natural Forest",NA,1,"Not Applicable",3,0.508428035756568,0.537073492325235,0.71966654290624,0.541025731983046,0.0663781959798804,0.293006937925624
"754",1085,"Mountain Zebra National Park complex","KBA",NA,NA,3,0.171919384989364,0.136694382103967,0.646043751652191,0.789951193180127,0.0867644643926886,0.0830332538889372
"756",618,"Moyowosi - Kigosi Game Reserves","KBA",NA,NA,3,0.212943435962101,0.647744113159982,0.498403609756139,0.283275193985069,0.549852652540427,0.204545305316549
"764",452,"Murchison Falls",NA,1,"II",3,0.364840589103453,0.549071995089307,0.514165249368596,0.136925173309124,0.234805639922319,0.19895791021383
"769",349,"Mweru Wantipa",NA,1,"II",3,0.296804573186768,0.731196879846646,0.516546935749999,0.727621266728113,0.183403303634818,0.225847951360476
"775",964,"Najran Mountains","KBA",NA,NA,3,0.0883526868420866,0.506986904158656,0.541595802826146,0.678100380489898,0.0942239977040489,0.00936891598009563
"782",197,"Namib-Naukluft",NA,1,"II",3,0.214573572693299,0.64641450923542,0.740015160552355,0.803472699378673,0.876757259083788,0.0539543676706122
"786",169,"National Park Bicuar",NA,1,"II",3,0.217375322400357,0.632526871605891,0.330616509041094,0.729121816892039,0.406845820293545,0.144134698368831
"787",168,"National Park Cameia",NA,1,"II",3,0.218834778668398,0.557557378418614,0.675506996556818,0.77996899810744,0.558662726902745,0.0758174000199584
"788",166,"National Park Iona",NA,1,"II",3,0.212851113297684,0.39285965142695,0.689804354521273,0.785021104729607,0.576844043230454,0.142108024905315
"789",171,"National Park Luengue-Luiana",NA,1,"II",3,0.193990877810018,0.47543422822488,0.451628991650561,0.781232202398317,0.481831958597428,0.215873983796991
"790",172,"National Park Mavinga",NA,1,"II",3,0.135423910944548,0.540907286863222,0.536633692861924,0.777139537161172,0.326899106836264,0.222258022684702
"791",170,"National Park Mupa",NA,1,"II",3,0.168420597445913,0.62672196389391,0.34637685971283,0.748618815928901,0.315777289465768,0.169512154138328
"792",167,"National Park Quiçãma",NA,1,"II",3,0.239659849312385,0.660653746702651,0.617022349454385,0.742423039647841,0.433608472751641,0.182454682336368
"800",557,"Ngiri","KBA",NA,NA,3,0.268383002688132,0.774223119426036,0.842749277435626,0.755349654129797,0.646527547284937,0.745813267965309
"801",538,"Ngorongoro Conservation Area",NA,1,"Not Applicable",3,0.362282466696217,0.712002371971118,0.544154720999191,0.401037645509156,0.424042995451365,0.137674484815751
"802",563,"Ngotto","KBA",NA,NA,3,0.333388547293141,0.773915397103804,0.504880047597181,0.793355559797009,0.0884677072566159,0.789245206264101
"806",238,"Niokolo Koba",NA,1,"II",3,0.205567932541543,0.644337940461437,0.674284893944729,0.726273988714876,0.422741951411051,0.154544864377755
"807",1340,"Njesi plateau","KBA",NA,NA,3,0.213993262288878,0.591108113480829,0.764346785983065,0.727957556214881,0.068778728362553,0.237576150506423
"808",483,"Nki",NA,1,"II",3,0.327663839500738,0.836423844076651,0.769884452481198,0.769132684901748,0.181458325976434,1
"817",347,"North Luangwa",NA,1,"II",3,0.246299327100109,0.639331038000453,0.798155717369774,0.748305342429438,0.28155628329766,0.26410232996191
"828",1086,"Northern Eastern Cape","KBA",NA,NA,3,0.342247265161798,0.281957639331247,0.889130843488508,0.966720940568984,0.366220673346265,0.0757073706878659
"836",496,"Nouabalé-Ndoki",NA,1,"II",3,0.329200879471355,0.875943238964475,0.609327824861689,0.78323600534996,0.248029567619171,0.906004520769085
"839",350,"Nsumbu",NA,1,"II",3,0.276119766146683,0.680422924506825,0.618106737791854,0.678236328072148,0.0718472406780417,0.207825422569401
"840",789,"Ntokou Pikounda  Reserve","KBA",NA,NA,3,0.305100729543359,0.694912955321693,0.855997409377405,0.677101001863995,0.617014188413326,0.847516669176603
"846",68,"Nxai Pan",NA,1,"Ib",3,0.142283574552667,0.396345884446221,0.451504958069014,0.800170125121612,0.133531896846725,0.0749251052194649
"847",218,"Nyika National Park",NA,1,"II",3,0.376281045272214,0.5641853321626,0.675557961143717,0.581065776415754,0.178300562434792,0.199253725539434
"848",479,"Odzala Kokoua",NA,1,"II",3,0.320687090249014,0.744197329652955,0.844097670635527,0.657819690181667,0.548346276444745,0.973733058188182
"850",790,"Ogooué Leketi  National Park","KBA",NA,NA,3,0.256895087478481,0.812317139359341,0.539057256271471,0.767374141375148,0.255074313813948,0.413267115887658
"851",487,"Okapis",NA,1,"II",3,0.403026427971006,0.801738341357302,0.807969519405354,0.719954701431609,0.554455397992846,0.827238730699935
"853",226,"Old Oyo",NA,1,"II",3,0.198413782727317,0.514016784333697,0.713957558654109,0.65017546610965,0.111658126631122,0.220365250113719
"857",287,"Omo",NA,1,"II",3,0.278585240331362,0.639268466708497,0.158376062993982,0.64630762845632,0.235302801473746,0.203701814852434
"866",554,"Ouémé river basin","KBA",NA,NA,3,0.193514495076196,0.685118782282466,0.775419696736472,0.676249133679207,0.295122608334482,0.158689391049079
"867",612,"Ouadi Rimé - Ouadi Achim","KBA",NA,NA,3,0.0417939650661474,0.579165319291661,0.536157253151145,0.798627571120698,1,0.00972577587830105
"871",861,"Overberg Wheatbelt","KBA",NA,NA,3,0.370680641151968,0.224438797890919,0.772528242008131,0.848087333074214,0.394481079048872,0.153979723620753
"884",223,"Parc W Niger",NA,1,"II",3,0.145217958747668,0.516500359770254,0.717293475477072,0.625343224220719,0.0943765520926051,0.118808856289674
"942",868,"Platberg-Karoo Conservancy","KBA",NA,NA,3,0.154053258490124,0.112911461978703,0.625997107141482,0.783310341453649,0.525611698813134,0.0482104508065711
"951",1088,"Ponto do Ouro","KBA",NA,NA,3,0.309645593092181,0.535360093964086,0.718275646229792,0.814348116729989,0.128578555196694,0.148308284030216
"964",819,"Qafta-Shiraro National Park","KBA",NA,NA,3,0.133024727920439,0.44298381820553,0.553162726996924,0.746971463468123,0.234359936108724,0.258685846324367
"969",501,"Queen Elizabeth",NA,1,"II",3,0.638546312585059,0.599706252044619,0.749234955097896,0.164532680890413,0.0814183154677291,0.358065929096184
"992",597,"Radom","KBA",NA,NA,3,0.125190319910509,0.5306017589585,0.609606838221615,0.726456858797058,0.347478122950916,0.222196958523799
"1042",867,"Rooiberge-Riemland","KBA",NA,NA,3,0.258570551183975,0.305092503242833,0.596257127351968,0.976922851139566,0.26900044740209,0.0474200682537294
"1043",475,"Ruaha National Park",NA,1,"II",3,0.359521843900772,0.777925490198329,0.514821870160513,0.35418668554299,0.564336675257918,0.277736375082423
"1053",485,"Salonga",NA,1,"II",3,0.216465027062236,0.809288997009355,0.808801988624446,0.674331120467132,0.772498329586328,0.78012703018932
"1071",604,"Saylac","KBA",NA,NA,3,0.147515902071208,0.578540942174861,0.294248197485148,0.767197987876338,0.320663826003237,0.0500057349967207
"1073",539,"Selous Game Reserve",NA,1,"Not Applicable",3,0.653916661772663,0.962733093989452,0.715592349649739,0.544873659450129,0.859134562904771,0.25289995591923
